"id" ,"cnt","dteday"    ,"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
7248 ,152  ,"2011-11-03",4       ,0   ,11    ,14  ,0        ,4        ,1           ,1           ,0.52  ,0.5    ,0.52 ,0.1642
14442,235  ,"2012-08-29",3       ,1   ,8     ,22  ,0        ,3        ,1           ,1           ,0.66  ,0.6212 ,0.54 ,0
7889 ,478  ,"2011-11-30",4       ,0   ,11    ,8   ,0        ,3        ,1           ,1           ,0.28  ,0.2727 ,0.81 ,0.194
294  ,78   ,"2011-01-13",1       ,0   ,1     ,16  ,0        ,4        ,1           ,1           ,0.24  ,0.2121 ,0.38 ,0.3582
13670,481  ,"2012-07-28",3       ,1   ,7     ,18  ,0        ,6        ,0           ,1           ,0.82  ,0.7424 ,0.43 ,0.2836
14131,226  ,"2012-08-16",3       ,1   ,8     ,23  ,0        ,4        ,1           ,1           ,0.7   ,0.6515 ,0.54 ,0.1045
12676,119  ,"2012-06-17",2       ,1   ,6     ,8   ,0        ,0        ,0           ,1           ,0.56  ,0.5303 ,0.68 ,0.2537
11658,217  ,"2012-05-05",2       ,1   ,5     ,22  ,0        ,6        ,0           ,2           ,0.58  ,0.5455 ,0.78 ,0.194
10425,211  ,"2012-03-15",1       ,1   ,3     ,11  ,0        ,4        ,1           ,1           ,0.56  ,0.5303 ,0.6  ,0.1343
10555,277  ,"2012-03-20",1       ,1   ,3     ,21  ,0        ,2        ,1           ,1           ,0.56  ,0.5303 ,0.73 ,0
7206 ,209  ,"2011-11-01",4       ,0   ,11    ,20  ,0        ,2        ,1           ,1           ,0.4   ,0.4091 ,0.71 ,0
15658,365  ,"2012-10-19",4       ,1   ,10    ,14  ,0        ,5        ,1           ,1           ,0.66  ,0.6212 ,0.61 ,0.2537
7640 ,106  ,"2011-11-19",4       ,0   ,11    ,22  ,0        ,6        ,0           ,2           ,0.38  ,0.3939 ,0.62 ,0.1642
7337 ,311  ,"2011-11-07",4       ,0   ,11    ,7   ,0        ,1        ,1           ,2           ,0.28  ,0.3182 ,0.93 ,0
14525,232  ,"2012-09-02",3       ,1   ,9     ,9   ,0        ,0        ,0           ,2           ,0.7   ,0.6667 ,0.84 ,0
14034,181  ,"2012-08-12",3       ,1   ,8     ,22  ,0        ,0        ,0           ,1           ,0.7   ,0.6515 ,0.58 ,0.1343
13343,57   ,"2012-07-15",3       ,1   ,7     ,3   ,0        ,0        ,0           ,2           ,0.68  ,0.6364 ,0.89 ,0.1642
16805,122  ,"2012-12-07",4       ,1   ,12    ,23  ,0        ,5        ,1           ,2           ,0.36  ,0.3636 ,0.93 ,0.0896
5647 ,398  ,"2011-08-28",3       ,0   ,8     ,17  ,0        ,0        ,0           ,1           ,0.76  ,0.6818 ,0.4  ,0.2985
11659,149  ,"2012-05-05",2       ,1   ,5     ,23  ,0        ,6        ,0           ,2           ,0.56  ,0.5303 ,0.83 ,0.2836
2114 ,55   ,"2011-04-02",2       ,0   ,4     ,22  ,0        ,6        ,0           ,1           ,0.32  ,0.303  ,0.61 ,0.2985
12017,233  ,"2012-05-20",2       ,1   ,5     ,21  ,0        ,0        ,0           ,1           ,0.64  ,0.6061 ,0.69 ,0.3881
12352,314  ,"2012-06-03",2       ,1   ,6     ,20  ,0        ,0        ,0           ,1           ,0.66  ,0.6212 ,0.39 ,0.194
1690 ,8    ,"2011-03-16",1       ,0   ,3     ,0   ,0        ,3        ,1           ,3           ,0.3   ,0.2879 ,0.93 ,0.2537
3074 ,103  ,"2011-05-12",2       ,0   ,5     ,23  ,0        ,4        ,1           ,2           ,0.54  ,0.5152 ,0.77 ,0.194
17178,196  ,"2012-12-23",1       ,1   ,12    ,12  ,0        ,0        ,0           ,1           ,0.3   ,0.2879 ,0.42 ,0.194
1376 ,96   ,"2011-03-02",1       ,0   ,3     ,14  ,0        ,3        ,1           ,1           ,0.52  ,0.5    ,0.23 ,0.2985
12393,267  ,"2012-06-05",2       ,1   ,6     ,13  ,0        ,2        ,1           ,2           ,0.6   ,0.6212 ,0.46 ,0.1642
3120 ,59   ,"2011-05-14",2       ,0   ,5     ,21  ,0        ,6        ,0           ,3           ,0.54  ,0.5152 ,0.94 ,0.2239
8838 ,5    ,"2012-01-09",1       ,1   ,1     ,1   ,0        ,1        ,1           ,1           ,0.24  ,0.2424 ,0.6  ,0.1343
12341,300  ,"2012-06-03",2       ,1   ,6     ,9   ,0        ,0        ,0           ,1           ,0.6   ,0.6212 ,0.46 ,0.194
5309 ,62   ,"2011-08-14",3       ,0   ,8     ,2   ,0        ,0        ,0           ,3           ,0.64  ,0.5758 ,0.89 ,0.2239
13965,41   ,"2012-08-10",3       ,1   ,8     ,1   ,0        ,5        ,1           ,1           ,0.7   ,0.6515 ,0.65 ,0.1045
16267,213  ,"2012-11-15",4       ,1   ,11    ,12  ,0        ,4        ,1           ,2           ,0.36  ,0.3636 ,0.62 ,0.1045
17350,125  ,"2012-12-30",1       ,1   ,12    ,18  ,0        ,0        ,0           ,2           ,0.24  ,0.2121 ,0.44 ,0.2985
13850,19   ,"2012-08-05",3       ,1   ,8     ,6   ,0        ,0        ,0           ,1           ,0.72  ,0.697  ,0.79 ,0.2537
10676,111  ,"2012-03-25",2       ,1   ,3     ,22  ,0        ,0        ,0           ,1           ,0.46  ,0.4545 ,0.82 ,0.1343
7749 ,142  ,"2011-11-24",4       ,0   ,11    ,11  ,1        ,4        ,0           ,1           ,0.42  ,0.4242 ,0.41 ,0.2985
6857 ,109  ,"2011-10-18",4       ,0   ,10    ,6   ,0        ,2        ,1           ,1           ,0.46  ,0.4545 ,0.82 ,0.0896
11834,21   ,"2012-05-13",2       ,1   ,5     ,6   ,0        ,0        ,0           ,1           ,0.52  ,0.5    ,0.68 ,0.1642
8421 ,202  ,"2011-12-22",1       ,0   ,12    ,12  ,0        ,4        ,1           ,2           ,0.48  ,0.4697 ,0.55 ,0
12648,8    ,"2012-06-16",2       ,1   ,6     ,4   ,0        ,6        ,0           ,1           ,0.54  ,0.5152 ,0.68 ,0.1343
2176 ,38   ,"2011-04-05",2       ,0   ,4     ,12  ,0        ,2        ,1           ,2           ,0.34  ,0.303  ,0.71 ,0.3881
8025 ,28   ,"2011-12-06",4       ,0   ,12    ,0   ,0        ,2        ,1           ,2           ,0.5   ,0.4848 ,0.77 ,0.2985
2816 ,20   ,"2011-05-02",2       ,0   ,5     ,5   ,0        ,1        ,1           ,2           ,0.44  ,0.4394 ,0.77 ,0.1343
14813,347  ,"2012-09-14",3       ,1   ,9     ,9   ,0        ,5        ,1           ,2           ,0.62  ,0.5909 ,0.78 ,0.1642
11744,280  ,"2012-05-09",2       ,1   ,5     ,12  ,0        ,3        ,1           ,2           ,0.62  ,0.6212 ,0.57 ,0.2239
16685,51   ,"2012-12-02",4       ,1   ,12    ,23  ,0        ,0        ,0           ,2           ,0.42  ,0.4242 ,0.82 ,0.1343
4500 ,208  ,"2011-07-11",3       ,0   ,7     ,9   ,0        ,1        ,1           ,1           ,0.78  ,0.7424 ,0.59 ,0.2985
7644 ,56   ,"2011-11-20",4       ,0   ,11    ,2   ,0        ,0        ,0           ,1           ,0.4   ,0.4091 ,0.62 ,0.2836
3123 ,39   ,"2011-05-15",2       ,0   ,5     ,0   ,0        ,0        ,0           ,2           ,0.52  ,0.5    ,1    ,0
5696 ,576  ,"2011-08-30",3       ,0   ,8     ,18  ,0        ,2        ,1           ,1           ,0.7   ,0.6364 ,0.45 ,0.1642
7004 ,129  ,"2011-10-24",4       ,0   ,10    ,10  ,0        ,1        ,1           ,2           ,0.46  ,0.4545 ,0.82 ,0.2537
7417 ,62   ,"2011-11-10",4       ,0   ,11    ,15  ,0        ,4        ,1           ,3           ,0.36  ,0.3333 ,0.81 ,0.2985
16812,20   ,"2012-12-08",4       ,1   ,12    ,6   ,0        ,6        ,0           ,2           ,0.36  ,0.3636 ,0.93 ,0.1045
3363 ,35   ,"2011-05-25",2       ,0   ,5     ,0   ,0        ,3        ,1           ,3           ,0.6   ,0.5606 ,0.83 ,0.2239
17309,37   ,"2012-12-29",1       ,1   ,12    ,1   ,0        ,6        ,0           ,2           ,0.24  ,0.2424 ,0.75 ,0.0896
16279,65   ,"2012-11-16",4       ,1   ,11    ,0   ,0        ,5        ,1           ,2           ,0.32  ,0.3333 ,0.66 ,0.1045
16558,155  ,"2012-11-27",4       ,1   ,11    ,15  ,0        ,2        ,1           ,2           ,0.3   ,0.2727 ,0.75 ,0.2985
6158 ,5    ,"2011-09-19",3       ,0   ,9     ,3   ,0        ,1        ,1           ,2           ,0.5   ,0.4848 ,0.77 ,0.1343
12373,834  ,"2012-06-04",2       ,1   ,6     ,17  ,0        ,1        ,1           ,1           ,0.64  ,0.6212 ,0.38 ,0.4478
1847 ,165  ,"2011-03-22",2       ,0   ,3     ,16  ,0        ,2        ,1           ,1           ,0.5   ,0.4848 ,0.42 ,0.1045
8021 ,205  ,"2011-12-05",4       ,0   ,12    ,20  ,0        ,1        ,1           ,2           ,0.46  ,0.4545 ,0.82 ,0.1045
10938,234  ,"2012-04-05",2       ,1   ,4     ,21  ,0        ,4        ,1           ,1           ,0.42  ,0.4242 ,0.47 ,0.194
10238,209  ,"2012-03-07",1       ,1   ,3     ,15  ,0        ,3        ,1           ,1           ,0.54  ,0.5152 ,0.37 ,0.4478
8571 ,70   ,"2011-12-28",1       ,0   ,12    ,21  ,0        ,3        ,1           ,1           ,0.22  ,0.2273 ,0.44 ,0.1343
9961 ,46   ,"2012-02-25",1       ,1   ,2     ,1   ,0        ,6        ,0           ,1           ,0.34  ,0.303  ,0.42 ,0.3582
4540 ,12   ,"2011-07-13",3       ,0   ,7     ,1   ,0        ,3        ,1           ,1           ,0.76  ,0.697  ,0.55 ,0
9397 ,133  ,"2012-02-01",1       ,1   ,2     ,10  ,0        ,3        ,1           ,1           ,0.4   ,0.4091 ,0.62 ,0.1343
9841 ,35   ,"2012-02-19",1       ,1   ,2     ,23  ,0        ,0        ,0           ,2           ,0.22  ,0.2273 ,0.93 ,0.1642
967  ,51   ,"2011-02-12",1       ,0   ,2     ,21  ,0        ,6        ,0           ,1           ,0.26  ,0.303  ,0.41 ,0
17265,11   ,"2012-12-27",1       ,1   ,12    ,5   ,0        ,4        ,1           ,1           ,0.24  ,0.2424 ,0.75 ,0.1642
12855,423  ,"2012-06-24",3       ,1   ,6     ,19  ,0        ,0        ,0           ,1           ,0.8   ,0.7121 ,0.38 ,0.2985
13822,84   ,"2012-08-04",3       ,1   ,8     ,2   ,0        ,6        ,0           ,1           ,0.72  ,0.7121 ,0.84 ,0.1343
2574 ,2    ,"2011-04-22",2       ,0   ,4     ,3   ,0        ,5        ,1           ,1           ,0.36  ,0.3333 ,0.53 ,0.2985
15484,745  ,"2012-10-12",4       ,1   ,10    ,8   ,0        ,5        ,1           ,1           ,0.42  ,0.4242 ,0.71 ,0.0896
6440 ,206  ,"2011-09-30",4       ,0   ,9     ,21  ,0        ,5        ,1           ,1           ,0.52  ,0.5    ,0.55 ,0.194
16867,220  ,"2012-12-10",4       ,1   ,12    ,13  ,0        ,1        ,1           ,3           ,0.44  ,0.4394 ,1    ,0.2239
13130,131  ,"2012-07-06",3       ,1   ,7     ,6   ,0        ,5        ,1           ,1           ,0.74  ,0.697  ,0.66 ,0.194
10435,243  ,"2012-03-15",1       ,1   ,3     ,21  ,0        ,4        ,1           ,1           ,0.54  ,0.5152 ,0.68 ,0.2836
5397 ,556  ,"2011-08-17",3       ,0   ,8     ,18  ,0        ,3        ,1           ,1           ,0.76  ,0.697  ,0.55 ,0.2537
2491 ,205  ,"2011-04-18",2       ,0   ,4     ,16  ,0        ,1        ,1           ,1           ,0.6   ,0.6212 ,0.46 ,0.2836
9882 ,425  ,"2012-02-21",1       ,1   ,2     ,18  ,0        ,2        ,1           ,1           ,0.38  ,0.3939 ,0.4  ,0.4478
7906 ,10   ,"2011-12-01",4       ,0   ,12    ,1   ,0        ,4        ,1           ,1           ,0.26  ,0.2424 ,0.6  ,0.2836
5000 ,26   ,"2011-08-01",3       ,0   ,8     ,5   ,0        ,1        ,1           ,1           ,0.66  ,0.6061 ,0.83 ,0.1045
8436 ,4    ,"2011-12-23",1       ,0   ,12    ,3   ,0        ,5        ,1           ,3           ,0.38  ,0.3939 ,0.94 ,0.1343
2924 ,553  ,"2011-05-06",2       ,0   ,5     ,17  ,0        ,5        ,1           ,1           ,0.58  ,0.5455 ,0.4  ,0.3582
10352,137  ,"2012-03-12",1       ,1   ,3     ,10  ,0        ,1        ,1           ,1           ,0.4   ,0.4091 ,0.5  ,0.2239
13263,633  ,"2012-07-11",3       ,1   ,7     ,19  ,0        ,3        ,1           ,1           ,0.74  ,0.6667 ,0.48 ,0.2239
9670 ,57   ,"2012-02-12",1       ,1   ,2     ,20  ,0        ,0        ,0           ,1           ,0.14  ,0.1212 ,0.42 ,0.3284
1612 ,182  ,"2011-03-12",1       ,0   ,3     ,15  ,0        ,6        ,0           ,1           ,0.42  ,0.4242 ,0.44 ,0.4925
10327,90   ,"2012-03-11",1       ,1   ,3     ,9   ,0        ,0        ,0           ,1           ,0.26  ,0.2576 ,0.6  ,0.2239
653  ,97   ,"2011-01-30",1       ,0   ,1     ,12  ,0        ,0        ,0           ,1           ,0.3   ,0.3182 ,0.52 ,0.1045
2734 ,404  ,"2011-04-28",2       ,0   ,4     ,19  ,0        ,4        ,1           ,1           ,0.62  ,0.6212 ,0.43 ,0.2985
10354,221  ,"2012-03-12",1       ,1   ,3     ,12  ,0        ,1        ,1           ,1           ,0.48  ,0.4697 ,0.39 ,0.2239
2216 ,1    ,"2011-04-07",2       ,0   ,4     ,4   ,0        ,4        ,1           ,1           ,0.34  ,0.3333 ,0.76 ,0.194
14529,493  ,"2012-09-02",3       ,1   ,9     ,13  ,0        ,0        ,0           ,3           ,0.72  ,0.697  ,0.74 ,0.0896
1040 ,15   ,"2011-02-16",1       ,0   ,2     ,0   ,0        ,3        ,1           ,1           ,0.22  ,0.2576 ,0.41 ,0.0896
6996 ,7    ,"2011-10-24",4       ,0   ,10    ,2   ,0        ,1        ,1           ,1           ,0.4   ,0.4091 ,0.87 ,0.1045
10007,64   ,"2012-02-26",1       ,1   ,2     ,23  ,0        ,0        ,0           ,1           ,0.26  ,0.2576 ,0.56 ,0.1642
3420 ,227  ,"2011-05-27",2       ,0   ,5     ,9   ,0        ,5        ,1           ,1           ,0.7   ,0.6515 ,0.65 ,0.2836
12372,448  ,"2012-06-04",2       ,1   ,6     ,16  ,0        ,1        ,1           ,1           ,0.66  ,0.6212 ,0.39 ,0.4627
16782,48   ,"2012-12-07",4       ,1   ,12    ,0   ,0        ,5        ,1           ,1           ,0.24  ,0.2576 ,0.7  ,0.1045
7110 ,143  ,"2011-10-28",4       ,0   ,10    ,20  ,0        ,5        ,1           ,3           ,0.34  ,0.3182 ,0.61 ,0.2239
9590 ,158  ,"2012-02-09",1       ,1   ,2     ,12  ,0        ,4        ,1           ,1           ,0.26  ,0.2273 ,0.48 ,0.3284
5824 ,39   ,"2011-09-05",3       ,0   ,9     ,2   ,1        ,1        ,0           ,2           ,0.68  ,0.6364 ,0.79 ,0.1642
8319 ,3    ,"2011-12-18",4       ,0   ,12    ,6   ,0        ,0        ,0           ,1           ,0.2   ,0.2121 ,0.59 ,0.1343
1672 ,35   ,"2011-03-15",1       ,0   ,3     ,6   ,0        ,2        ,1           ,1           ,0.22  ,0.2273 ,0.8  ,0.194
3469 ,251  ,"2011-05-29",2       ,0   ,5     ,10  ,0        ,0        ,0           ,2           ,0.66  ,0.6061 ,0.83 ,0.2239
14778,212  ,"2012-09-12",3       ,1   ,9     ,22  ,0        ,3        ,1           ,1           ,0.56  ,0.5303 ,0.64 ,0.0896
10081,6    ,"2012-03-01",1       ,1   ,3     ,2   ,0        ,4        ,1           ,2           ,0.46  ,0.4545 ,0.94 ,0.2836
5981 ,380  ,"2011-09-11",3       ,0   ,9     ,17  ,0        ,0        ,0           ,1           ,0.72  ,0.6667 ,0.51 ,0.1343
10186,103  ,"2012-03-05",1       ,1   ,3     ,11  ,0        ,1        ,1           ,2           ,0.26  ,0.2727 ,0.56 ,0.1343
12557,285  ,"2012-06-12",2       ,1   ,6     ,9   ,0        ,2        ,1           ,2           ,0.64  ,0.5758 ,0.89 ,0.2836
14916,141  ,"2012-09-18",3       ,1   ,9     ,16  ,0        ,2        ,1           ,3           ,0.6   ,0.5455 ,0.88 ,0.2985
8868 ,471  ,"2012-01-10",1       ,1   ,1     ,8   ,0        ,2        ,1           ,2           ,0.18  ,0.197  ,0.93 ,0.1642
6644 ,185  ,"2011-10-09",4       ,0   ,10    ,9   ,0        ,0        ,0           ,1           ,0.5   ,0.4848 ,0.77 ,0
16662,117  ,"2012-12-02",4       ,1   ,12    ,0   ,0        ,0        ,0           ,2           ,0.3   ,0.3182 ,0.87 ,0.0896
9995 ,227  ,"2012-02-26",1       ,1   ,2     ,11  ,0        ,0        ,0           ,1           ,0.28  ,0.2576 ,0.41 ,0.2836
4163 ,447  ,"2011-06-27",3       ,0   ,6     ,8   ,0        ,1        ,1           ,1           ,0.66  ,0.6212 ,0.74 ,0.194
6452 ,129  ,"2011-10-01",4       ,0   ,10    ,9   ,0        ,6        ,0           ,3           ,0.4   ,0.4091 ,0.82 ,0.3582
3266 ,115  ,"2011-05-20",2       ,0   ,5     ,23  ,0        ,5        ,1           ,1           ,0.52  ,0.5    ,0.72 ,0.1642
13975,251  ,"2012-08-10",3       ,1   ,8     ,11  ,0        ,5        ,1           ,3           ,0.68  ,0.6364 ,0.79 ,0.1343
12044,36   ,"2012-05-22",2       ,1   ,5     ,0   ,0        ,2        ,1           ,1           ,0.58  ,0.5455 ,0.83 ,0.2537
1788 ,3    ,"2011-03-20",1       ,0   ,3     ,4   ,0        ,0        ,0           ,1           ,0.26  ,0.2576 ,0.56 ,0.2239
14423,9    ,"2012-08-29",3       ,1   ,8     ,3   ,0        ,3        ,1           ,1           ,0.62  ,0.5909 ,0.73 ,0.1045
8010 ,190  ,"2011-12-05",4       ,0   ,12    ,9   ,0        ,1        ,1           ,2           ,0.36  ,0.3636 ,0.87 ,0.0896
1891 ,101  ,"2011-03-24",2       ,0   ,3     ,13  ,0        ,4        ,1           ,2           ,0.32  ,0.303  ,0.7  ,0.2239
13128,6    ,"2012-07-06",3       ,1   ,7     ,4   ,0        ,5        ,1           ,1           ,0.74  ,0.697  ,0.66 ,0.2239
5049 ,110  ,"2011-08-03",3       ,0   ,8     ,6   ,0        ,3        ,1           ,3           ,0.72  ,0.6818 ,0.66 ,0.4925
10756,117  ,"2012-03-29",2       ,1   ,3     ,6   ,0        ,4        ,1           ,1           ,0.46  ,0.4545 ,0.59 ,0.2537
2891 ,440  ,"2011-05-05",2       ,0   ,5     ,8   ,0        ,4        ,1           ,1           ,0.42  ,0.4242 ,0.5  ,0.2537
10822,67   ,"2012-04-01",2       ,1   ,4     ,0   ,0        ,0        ,0           ,2           ,0.36  ,0.3333 ,0.76 ,0.2537
16039,53   ,"2012-11-05",4       ,1   ,11    ,23  ,0        ,1        ,1           ,1           ,0.26  ,0.2727 ,0.6  ,0.1343
15814,19   ,"2012-10-26",4       ,1   ,10    ,2   ,0        ,5        ,1           ,2           ,0.52  ,0.5    ,0.88 ,0.1045
2421 ,263  ,"2011-04-15",2       ,0   ,4     ,18  ,1        ,5        ,0           ,2           ,0.46  ,0.4545 ,0.67 ,0.3881
782  ,39   ,"2011-02-05",1       ,0   ,2     ,0   ,0        ,6        ,0           ,2           ,0.24  ,0.2424 ,0.7  ,0.1642
15126,208  ,"2012-09-27",4       ,1   ,9     ,10  ,0        ,4        ,1           ,2           ,0.7   ,0.6515 ,0.51 ,0.2836
15189,116  ,"2012-09-30",4       ,1   ,9     ,1   ,0        ,0        ,0           ,1           ,0.5   ,0.4848 ,0.59 ,0
14098,255  ,"2012-08-15",3       ,1   ,8     ,14  ,0        ,3        ,1           ,2           ,0.76  ,0.697  ,0.52 ,0.2985
16291,290  ,"2012-11-16",4       ,1   ,11    ,12  ,0        ,5        ,1           ,1           ,0.4   ,0.4091 ,0.43 ,0.2836
13938,233  ,"2012-08-08",3       ,1   ,8     ,22  ,0        ,3        ,1           ,1           ,0.72  ,0.697  ,0.74 ,0.1045
1955 ,2    ,"2011-03-27",2       ,0   ,3     ,6   ,0        ,0        ,0           ,3           ,0.16  ,0.1818 ,0.86 ,0.1343
804  ,45   ,"2011-02-05",1       ,0   ,2     ,22  ,0        ,6        ,0           ,1           ,0.26  ,0.2727 ,0.93 ,0.1343
4470 ,25   ,"2011-07-10",3       ,0   ,7     ,3   ,0        ,0        ,0           ,1           ,0.66  ,0.6212 ,0.74 ,0.0896
13406,772  ,"2012-07-17",3       ,1   ,7     ,18  ,0        ,2        ,1           ,1           ,0.9   ,0.803  ,0.33 ,0.194
8390 ,28   ,"2011-12-21",1       ,0   ,12    ,5   ,0        ,3        ,1           ,2           ,0.38  ,0.3939 ,0.82 ,0.1045
12496,363  ,"2012-06-09",2       ,1   ,6     ,20  ,0        ,6        ,0           ,1           ,0.76  ,0.6667 ,0.35 ,0.2239
10659,6    ,"2012-03-25",2       ,1   ,3     ,5   ,0        ,0        ,0           ,2           ,0.4   ,0.4091 ,1    ,0.2537
13814,671  ,"2012-08-03",3       ,1   ,8     ,18  ,0        ,5        ,1           ,2           ,0.82  ,0.803  ,0.59 ,0.2537
14575,198  ,"2012-09-04",3       ,1   ,9     ,11  ,0        ,2        ,1           ,2           ,0.74  ,0.697  ,0.7  ,0.2836
8840 ,3    ,"2012-01-09",1       ,1   ,1     ,3   ,0        ,1        ,1           ,1           ,0.24  ,0.2424 ,0.52 ,0.1642
7403 ,11   ,"2011-11-10",4       ,0   ,11    ,1   ,0        ,4        ,1           ,2           ,0.4   ,0.4091 ,0.87 ,0
15290,133  ,"2012-10-04",4       ,1   ,10    ,6   ,0        ,4        ,1           ,3           ,0.62  ,0.5455 ,0.94 ,0.0896
3602 ,171  ,"2011-06-03",2       ,0   ,6     ,23  ,0        ,5        ,1           ,1           ,0.58  ,0.5455 ,0.46 ,0.1045
2950 ,267  ,"2011-05-07",2       ,0   ,5     ,19  ,0        ,6        ,0           ,1           ,0.56  ,0.5303 ,0.43 ,0.194
7052 ,131  ,"2011-10-26",4       ,0   ,10    ,10  ,0        ,3        ,1           ,2           ,0.52  ,0.5    ,0.62 ,0.2537
15697,10   ,"2012-10-21",4       ,1   ,10    ,5   ,0        ,0        ,0           ,1           ,0.38  ,0.3939 ,0.66 ,0.0896
12129,333  ,"2012-05-25",2       ,1   ,5     ,13  ,0        ,5        ,1           ,1           ,0.74  ,0.6818 ,0.62 ,0.1343
4375 ,6    ,"2011-07-06",3       ,0   ,7     ,4   ,0        ,3        ,1           ,2           ,0.68  ,0.6364 ,0.83 ,0.0896
14922,151  ,"2012-09-18",3       ,1   ,9     ,22  ,0        ,2        ,1           ,3           ,0.58  ,0.5455 ,0.83 ,0.4627
12819,78   ,"2012-06-23",3       ,1   ,6     ,7   ,0        ,6        ,0           ,1           ,0.64  ,0.5758 ,0.83 ,0.1642
15117,21   ,"2012-09-27",4       ,1   ,9     ,1   ,0        ,4        ,1           ,1           ,0.6   ,0.5758 ,0.78 ,0.0896
16587,263  ,"2012-11-28",4       ,1   ,11    ,20  ,0        ,3        ,1           ,1           ,0.32  ,0.3333 ,0.36 ,0.1343
2334 ,1    ,"2011-04-12",2       ,0   ,4     ,3   ,0        ,2        ,1           ,2           ,0.58  ,0.5455 ,0.56 ,0.1343
7012 ,486  ,"2011-10-24",4       ,0   ,10    ,18  ,0        ,1        ,1           ,1           ,0.54  ,0.5152 ,0.6  ,0.0896
4715 ,438  ,"2011-07-20",3       ,0   ,7     ,8   ,0        ,3        ,1           ,1           ,0.74  ,0.7121 ,0.74 ,0
4841 ,90   ,"2011-07-25",3       ,0   ,7     ,14  ,0        ,1        ,1           ,2           ,0.72  ,0.697  ,0.79 ,0.194
